"DistanceKm","SciencePotential","SafetyPotential","SciencePoints","SafetyPoints","TotalPoints"
"0.7","0.992825857903813","0","49.6412928951907","0","49.6412928951907"
"0.71","0.993294582319004","0","49.6647291159502","0","49.6647291159502"
"0.72","0.993747627935091","0","49.6873813967546","0","49.6873813967546"
"0.73","0.994184973100263","0","49.7092486550132","0","49.7092486550132"
"0.74","0.994606596906788","0","49.7303298453394","0","49.7303298453394"
"0.75","0.995012479192682","0","49.7506239596341","0","49.7506239596341"
"0.76","0.995402600543315","5.90836762688616E-05","49.7701300271657","0.00295418381344308","49.7730842109792"
"0.77","0.995776942292958","0.000235632373113855","49.7888471146479","0.0117816186556928","49.8006287333036"
"0.78","0.996135486526273","0.000528592592592594","49.8067743263137","0.0264296296296297","49.8332039559433"
"0.79","0.996478216079742","0.00093691083676269","49.8239108039871","0.0468455418381345","49.8707563458252"
"0.8","0.996805114543033","0.00145953360768176","49.8402557271516","0.0729766803840879","49.9132324075357"
"0.81","0.997116166260315","0.00209540740740741","49.8558083130157","0.104770370370371","49.9605786833861"
"0.82","0.997411356331503","0.00284347873799726","49.8705678165752","0.142173936899863","50.012741753475"
"0.83","0.997690670613451","0.00370269410150892","49.8845335306725","0.185134705075446","50.069668235748"
"0.84","0.997954095721077","0.004672","49.8977047860539","0.2336","50.1313047860538"
"0.85","0.998201619028437","0.00575034293552812","49.9100809514219","0.287517146776406","50.1975980981983"
"0.86","0.998433228669731","0.00693666941015089","49.9216614334866","0.346833470507544","50.2684949039941"
"0.87","0.998648913540251","0.00822992592592593","49.9324456770126","0.411496296296296","50.3439419733089"
"0.88","0.998848663297269","0.00962905898491084","49.9424331648635","0.481452949245542","50.423886114109"
"0.89","0.999032468360863","0.0111330150891632","49.9516234180432","0.556650754458162","50.5082741725013"
"0.9","0.999200319914684","0.0127407407407407","49.9600159957342","0.637037037037037","50.5970530327712"
"0.91","0.999352209906658","0.014451182441701","49.9676104953329","0.722559122085048","50.6901696174179"
"0.92","0.999488131049633","0.0162632866941015","49.9744065524817","0.813164334705076","50.7875708871867"
"0.93","0.999608076821962","0.018176","49.9804038410981","0.9088","50.8892038410981"
"0.94","0.999712041468019","0.0201882688614541","49.9856020734009","1.0094134430727","50.9950155164737"
"0.95","0.999800019998667","0.0222990397805213","49.9900009999333","1.11495198902606","51.1049529889594"
"0.96","0.99987200819165","0.0245072592592593","49.9936004095825","1.22536296296296","51.2189633725455"
"0.97","0.999928002591938","0.0268118737997257","49.9964001295969","1.34059368998628","51.3369938195832"
"0.98","0.999968000511995","0.029211829903978","49.9984000255997","1.4605914951989","51.4589915207986"
"0.99","0.999992000032","0.0317060740740741","49.9996000016","1.5853037037037","51.5849037053037"
"1","1","0.0342935528120713","50","1.71467764060357","51.7146776406036"
"1.01","0.999992000032","0.0369732126200274","49.9996000016","1.84866063100137","51.8482606326014"
"1.02","0.999968000511995","0.039744","49.9984000255997","1.9872","51.9856000255997"
"1.03","0.999928002591938","0.0426048614540466","49.9964001295969","2.13024307270233","52.1266432022992"
"1.04","0.99987200819165","0.045554743484225","49.9936004095825","2.27773717421125","52.2713375837938"
"1.05","0.999800019998667","0.0485925925925926","49.9900009999333","2.42962962962963","52.419630629563"
"1.06","0.999712041468019","0.0517173552812072","49.9856020734009","2.58586776406036","52.5714698374613"
"1.07","0.999608076821962","0.0549279780521262","49.9804038410981","2.74639890260631","52.7268027437044"
"1.08","0.999488131049633","0.0582234074074074","49.9744065524817","2.91117037037037","52.885576922852"
"1.09","0.999352209906658","0.0616025898491084","49.9676104953329","3.08012949245542","53.0477399877883"
"1.1","0.999200319914684","0.0650644718792867","49.9600159957342","3.25322359396434","53.2132395896985"
